water_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,water_left_01,garden_stone,garden_grass_1,garden_grass_2,garden_grass_1,dirty_right_01,,dirty_left_01,garden_dirty_2,garden_grass_1,garden_grass_1,garden_grass_1,garden_grass_1,garden_grass_2,garden_grass_1,garden_grass_1,garden_tree_8,garden_tree_3,garden_dirty_2,dirty_top_right_01,dirty_top_01,dirty_top_01,dirty_top_01,dirty_top_01,dirty_top_01,dirty_top_01,dirty_top_left_01,dirty_river_vertical_01,garden_tree_8,garden_tree_12,garden_stone,garden_stone,garden_grass_1,garden_tree_3,garden_tree_3,garden_tree_8,garden_grass_1,garden_grass_1,garden_grass_1,garden_grass_2,garden_grass_2,garden_tree_8,garden_tree_8,garden_tree_12,dirty_river_vertical_01,garden_stone,garden_tree_3,garden_stone,garden_tree_3,garden_stone,garden_stone,garden_stone,garden_tree_8,dirty_river_vertical_01,garden_tree_11,garden_tree_11,garden_grass_1,garden_grass_3,garden_tree_11,garden_grass_2,garden_stone,garden_tree_3,garden_tree_8,garden_grass_2,garden_tree_3,garden_grass_1,garden_grass_2,garden_grass_2,dirty_river_vertical_01,garden_tree_8,garden_tree_8,garden_stone,garden_stone,garden_dirty_1,garden_tree_10,garden_stone,garden_tree_10,garden_stone,garden_stone,water_top_right_01,,,,,,,,,,,,
,,,,,,,,water_left_01,garden_stone,garden_stone,garden_grass_1,garden_grass_1,dirty_right_01,garden_tree_4,dirty_left_01,garden_grass_1,garden_grass_1,garden_grass_1,garden_grass_1,garden_tree_3,garden_grass_1,garden_tree_3,garden_tree_8,garden_tree_3,garden_dirty_2,dirty_top_right_01,outside_metal_fence_1,outside_metal_fence_1,outside_metal_fence_1,outside_metal_fence_1,outside_metal_fence_1,outside_metal_fence_1,garden_grass_3,dirty_left_01,dirty_river_vertical_01,garden_tree_8,garden_grass_1,garden_tree_12,garden_grass_1,garden_grass_1,garden_tree_4,garden_tree_8,garden_stone,garden_stone,garden_tree_11,garden_tree_4,garden_grass_2,garden_tree_8,garden_grass_2,garden_tree_12,garden_stone,dirty_river_vertical_01,garden_stone,garden_tree_3,garden_tree_11,garden_tree_3,garden_dirty_4,garden_dirty_4,garden_stone,garden_tree_8,dirty_river_vertical_01,garden_stone,garden_grass_1,garden_grass_1,garden_grass_3,garden_stone,garden_grass_2,garden_grass_2,garden_tree_3,garden_tree_11,garden_grass_2,garden_grass_2,garden_grass_2,garden_tree_3,garden_grass_1,dirty_river_vertical_01,garden_tree_8,garden_grass_2,garden_tree_3,garden_tree_10,garden_tree_4,garden_tree_9,garden_tree_4,garden_stone,garden_tree_4,garden_stone,water_right_01,,,,,,,,,,,,
,,,,,,,,water_bottom_left_01,garden_tree_8,garden_tree_3,garden_grass_2,garden_dirty_1,dirty_right_01,,dirty_left_01,garden_tree_4,garden_grass_1,garden_tree_3,garden_grass_1,garden_grass_1,garden_tree_3,garden_tree_11,garden_grass_1,garden_grass_2,dirty_top_right_01,,outside_metal_fence_1,military_crate,military_crate,misc_barrel,factory_industrial_part_left_02,outside_metal_fence_1,,dirty_left_01,dirty_river_vertical_left_01,garden_dirty_2,garden_tree_8,garden_tree_8,garden_tree_12,garden_stone,garden_tree_12,garden_stone,garden_grass_1,dirty_river_bottom_right_01,dirty_river_horizontal_01,dirty_river_horizontal_01,dirty_river_horizontal_01,dirty_river_horizontal_01,dirty_river_horizontal_01,dirty_river_horizontal_01,dirty_river_horizontal_01,dirty_river_top_left_01,garden_stone,garden_tree_3,garden_tree_3,garden_tree_4,garden_tree_3,garden_tree_3,garden_stone,garden_tree_8,dirty_river_top_right_01,dirty_river_horizontal_01,dirty_river_horizontal_01,dirty_river_horizontal_01,dirty_river_horizontal_01,dirty_river_horizontal_01,dirty_river_horizontal_01,dirty_river_horizontal_01,dirty_river_horizontal_01,dirty_river_horizontal_01,dirty_river_horizontal_01,dirty_river_horizontal_01,dirty_river_horizontal_01,dirty_river_horizontal_01,dirty_river_horizontal_01,dirty_river_top_left_01,garden_tree_3,garden_tree_3,garden_tree_3,garden_tree_11,garden_tree_3,garden_tree_4,garden_tree_4,garden_tree_8,garden_tree_4,garden_stone,water_right_01,,,,,,,,,,,,
,,,,,,,water_bottom_left_01,garden_tree_3,garden_tree_8,garden_stone,garden_stone,garden_stone,dirty_right_01,,dirty_left_01,garden_grass_1,garden_grass_1,garden_tree_3,garden_tree_10,garden_tree_10,garden_grass_2,garden_grass_1,garden_grass_2,dirty_top_right_01,,garden_tree_11,outside_metal_fence_1,,,factory_industrial_part_left_02,factory_industrial_part_left_02,outside_metal_fence_1,garden_tree_11,dirty_left_01,dirty_river_top_right_01,dirty_river_bottom_left_01,garden_stone,garden_tree_8,garden_tree_8,garden_tree_4,garden_tree_8,garden_stone,garden_tree_4,dirty_river_vertical_01,garden_tree_4,garden_stone,garden_stone,garden_stone,garden_stone,garden_stone,garden_stone,garden_tree_4,garden_stone,garden_tree_3,garden_tree_12,garden_tree_12,garden_stone,garden_stone,garden_stone,garden_tree_8,garden_tree_3,garden_tree_3,garden_stone,garden_tree_3,garden_tree_8,garden_tree_3,garden_tree_8,garden_tree_3,garden_tree_8,garden_tree_8,garden_stone,garden_tree_8,garden_tree_3,garden_tree_8,garden_tree_8,garden_stone,garden_grass_1,garden_tree_8,garden_dirty_1,garden_tree_3,garden_tree_8,garden_tree_11,garden_tree_4,garden_tree_3,garden_tree_3,,water_bottom_right_01,,,,,,,,,,,,
,,,,,,water_left_01,garden_grass_1,garden_grass_1,garden_tree_8,garden_tree_8,garden_stone,garden_grass_1,dirty_right_01,,dirty_left_01,garden_dirty_1,garden_tree_4,garden_tree_10,garden_grass_2,garden_grass_2,garden_tree_3,garden_dirty_2,dirty_top_right_01,,garden_grass_3,,outside_metal_fence_1,outside_metal_door_01_close,outside_metal_fence_1,outside_metal_fence_1,outside_metal_fence_1,outside_metal_fence_1,,dirty_left_01,garden_stone,dirty_river_top_right_01,dirty_river_horizontal_01,dirty_river_horizontal_01,dirty_river_horizontal_01,dirty_river_horizontal_01,dirty_river_horizontal_01,dirty_river_bottom_left_01,garden_tree_4,dirty_river_vertical_01,garden_tree_4,garden_tree_4,garden_tree_4,garden_tree_4,garden_tree_3,garden_tree_3,garden_tree_8,garden_dirty_4,garden_tree_12,garden_tree_4,garden_dirty_4,garden_tree_3,garden_tree_12,garden_tree_4,garden_grass_1,garden_tree_3,garden_tree_4,garden_tree_4,garden_dirty_4,garden_tree_4,garden_tree_8,garden_tree_11,garden_tree_11,garden_tree_3,garden_stone,garden_tree_3,garden_tree_4,garden_tree_4,garden_tree_3,garden_tree_4,garden_tree_4,garden_dirty_4,garden_grass_1,garden_tree_3,garden_tree_4,garden_tree_4,garden_tree_10,garden_tree_10,garden_stone,,,,,water_bottom_right_01,,,,,,,,,,,
,,,,,,water_bottom_left_01,garden_tree_3,garden_tree_3,garden_tree_8,garden_tree_8,garden_tree_8,garden_dirty_2,dirty_right_01,garden_stone,dirty_left_01,garden_grass_3,garden_tree_8,garden_grass_3,garden_grass_3,garden_dirty_1,garden_dirty_2,dirty_river_vertical_right_01,,,,,,,,,garden_grass_3,,,dirty_bottom_left_01,garden_stone,garden_stone,garden_stone,garden_stone,garden_tree_3,garden_stone,garden_stone,dirty_river_top_right_01,dirty_river_horizontal_01,dirty_river_top_left_01,garden_tree_4,garden_tree_3,garden_stone,garden_tree_9,garden_tree_3,garden_dirty_4,garden_tree_3,garden_tree_3,garden_tree_4,garden_tree_3,garden_tree_4,garden_tree_4,garden_tree_3,garden_tree_4,garden_tree_8,garden_tree_2,garden_grass_1,garden_tree_3,garden_tree_4,garden_tree_3,garden_tree_4,garden_dirty_4,garden_tree_3,garden_grass_2,garden_tree_9,garden_tree_3,garden_dirty_4,garden_tree_3,garden_dirty_4,garden_tree_3,garden_tree_10,garden_tree_3,garden_tree_4,garden_dirty_1,garden_tree_8,garden_tree_10,garden_stone,garden_tree_3,garden_tree_3,,garden_grass_1,,garden_stone,,water_bottom_right_01,,,,,,,,,,
,,,,,water_left_01,garden_grass_1,garden_grass_2,garden_grass_2,garden_grass_2,garden_grass_1,garden_tree_3,garden_grass_1,dirty_right_01,,dirty_left_01,garden_grass_3,garden_tree_8,garden_tree_11,garden_grass_3,garden_tree_3,garden_grass_1,dirty_river_vertical_01,dirty_bottom_right_01,,,garden_grass_3,,garden_grass_3,garden_dirty_1,garden_tree_11,garden_dirty_1,,dirty_bottom_left_01,garden_stone,garden_stone,garden_stone,garden_stone,garden_stone,garden_stone,garden_stone,garden_tree_4,garden_stone,garden_stone,garden_tree_4,garden_tree_4,garden_tree_4,garden_tree_4,garden_tree_3,garden_tree_4,garden_tree_3,,,garden_grass_1,,garden_tree_3,garden_tree_4,garden_tree_3,garden_stone,garden_tree_4,garden_tree_3,garden_tree_3,garden_tree_12,garden_tree_4,garden_tree_3,garden_tree_9,garden_tree_3,garden_tree_3,garden_tree_3,garden_tree_3,garden_grass_1,garden_tree_4,garden_tree_3,garden_tree_9,garden_grass_1,garden_stone,garden_tree_3,garden_tree_8,garden_tree_10,garden_tree_10,garden_tree_3,garden_grass_1,,,,,,,,,water_bottom_right_01,,,,,,,,,
,,,,,water_left_01,garden_grass_1,garden_grass_2,garden_tree_3,garden_tree_3,garden_tree_3,garden_grass_1,garden_tree_8,dirty_right_01,outside_metal_door_01_close,dirty_left_01,garden_tree_8,garden_grass_3,garden_grass_2,garden_tree_3,garden_grass_2,garden_grass_1,dirty_river_vertical_01,garden_stone,dirty_bottom_right_01,dirty_bottom_01,dirty_bottom_01,dirty_bottom_01,dirty_bottom_01,dirty_bottom_01,dirty_bottom_01,dirty_bottom_01,dirty_bottom_left_01,garden_stone,garden_tree_3,garden_stone,garden_tree_3,garden_stone,garden_tree_8,garden_stone,garden_tree_3,garden_tree_3,garden_tree_2,garden_tree_3,garden_tree_3,garden_tree_2,garden_tree_4,garden_tree_2,garden_tree_3,garden_stone,,,,,,,garden_tree_3,,,garden_tree_3,,garden_dirty_1,,garden_tree_3,garden_tree_3,garden_tree_3,garden_tree_3,garden_tree_11,garden_tree_3,garden_stone,garden_tree_10,garden_tree_8,garden_tree_8,garden_tree_8,garden_tree_3,,,,garden_tree_3,garden_stone,,,garden_grass_1,,garden_dirty_1,,,garden_dirty_1,,,,water_right_01,,,,,,,,
,,,,,,water_top_left_01,garden_grass_2,garden_tree_8,garden_tree_8,garden_grass_2,garden_tree_3,garden_tree_3,dirty_bottom_right_01,,dirty_bottom_left_01,garden_grass_1,garden_tree_3,garden_grass_1,garden_grass_2,garden_grass_2,garden_tree_12,dirty_river_vertical_01,garden_stone,garden_stone,garden_tree_4,garden_stone,garden_stone,garden_stone,garden_stone,garden_stone,garden_stone,garden_tree_3,garden_tree_11,garden_tree_8,garden_tree_4,garden_tree_3,garden_tree_3,,garden_tree_4,,,garden_tree_3,garden_tree_3,garden_tree_8,garden_tree_4,garden_tree_8,garden_tree_3,,,garden_grass_1,,garden_tree_4,garden_dirty_1,,,,,,garden_stone,,,,,garden_tree_3,garden_tree_3,garden_stone,garden_tree_3,garden_tree_8,garden_tree_3,garden_tree_3,,garden_tree_3,,,garden_dirty_1,,,,,,,,,garden_stone,,,,,garden_dirty_1,,water_right_01,,,,,,,,
,,,,,,water_left_01,garden_tree_3,garden_grass_2,garden_grass_2,garden_grass_2,garden_grass_1,garden_tree_3,garden_grass_1,dirty_river_vertical_right_01,dirty_river_horizontal_01,dirty_river_horizontal_01,dirty_river_horizontal_01,dirty_river_horizontal_01,dirty_river_horizontal_01,dirty_river_horizontal_01,dirty_river_horizontal_01,dirty_river_top_left_01,garden_stone,garden_stone,garden_stone,garden_stone,garden_stone,garden_stone,garden_stone,garden_stone,garden_stone,garden_tree_8,garden_tree_8,garden_tree_8,,garden_tree_8,,,,,,,garden_tree_3,garden_tree_3,garden_tree_3,garden_tree_3,,,garden_dirty_1,,,,,,garden_grass_1,garden_tree_4,,,garden_dirty_1,,,,,garden_dirty_1,,,garden_tree_3,garden_tree_3,garden_tree_3,,,,,,,,,garden_grass_1,,,garden_dirty_1,,,,,,garden_grass_1,,,,water_right_01,,,,,,,,
,,,,,,water_left_01,garden_tree_4,garden_tree_8,garden_tree_8,garden_tree_3,garden_tree_8,garden_tree_8,garden_tree_4,dirty_river_vertical_01,garden_stone,garden_tree_6,garden_tree_3,garden_tree_6,garden_tree_6,garden_tree_6,garden_stone,garden_tree_6,garden_tree_6,garden_tree_6,garden_tree_6,garden_stone,garden_tree_6,garden_tree_6,garden_tree_4,garden_tree_4,garden_tree_8,garden_tree_8,garden_tree_8,,,,,,,,,,,,,,,garden_grass_3,,garden_dirty_1,,garden_tree_4,,,,garden_grass_3,,,,garden_stone,,,garden_tree_4,,,,,,,,,garden_tree_4,garden_dirty_1,,,,garden_grass_1,,,,garden_stone,,,garden_tree_8,,,garden_tree_8,,,,,water_bottom_right_01,,,,,,,
,,,,,,water_left_01,garden_tree_3,garden_tree_11,garden_tree_4,garden_stone,garden_tree_4,garden_tree_3,garden_stone,dirty_river_vertical_01,garden_stone,garden_tree_6,garden_tree_9,garden_stone,garden_tree_3,garden_tree_6,garden_tree_3,garden_tree_11,garden_tree_3,garden_stone,garden_tree_6,garden_tree_3,garden_tree_6,garden_tree_8,,,garden_tree_6,,,,garden_stone,,,garden_tree_6,,,garden_tree_6,,,garden_grass_1,dirty_top_right_01,dirty_top_01,dirty_top_01,dirty_top_01,dirty_top_01,dirty_top_01,dirty_top_01,dirty_top_01,dirty_top_01,dirty_top_01,dirty_top_01,dirty_top_01,dirty_top_01,dirty_top_01,dirty_top_01,dirty_top_01,dirty_top_01,dirty_top_01,dirty_top_left_01,,,garden_tree_4,,garden_dirty_1,garden_tree_4,garden_grass_3,,garden_tree_4,,,garden_stone,,,,garden_grass_1,,,,garden_grass_1,,,garden_grass_1,,,garden_tree_8,,garden_stone,,water_right_01,,,,,,
,,,,,,water_left_01,garden_tree_4,garden_tree_3,garden_tree_9,garden_tree_4,garden_tree_4,garden_tree_8,garden_stone,dirty_river_vertical_01,garden_stone,garden_tree_3,garden_tree_6,garden_tree_3,garden_tree_11,garden_tree_3,garden_tree_6,garden_tree_3,garden_stone,garden_tree_6,garden_tree_6,garden_tree_3,garden_tree_8,garden_grass_1,,,garden_grass_2,,garden_dirty_1,,,,garden_tree_8,,,garden_grass_2,,,,,dirty_right_01,@@,@@,@@,@@,@@,@@,@@,@@,window_01,@@,@@,window_01,@@,@@,@@,window_01,@@,dirty_left_01,,garden_grass_3,,,,garden_stone,,,,,,garden_tree_8,dirty_river_bottom_right_01,dirty_river_horizontal_01,dirty_river_horizontal_01,dirty_river_horizontal_01,dirty_river_horizontal_01,dirty_river_horizontal_01,dirty_river_horizontal_01,dirty_river_horizontal_01,dirty_river_bottom_left_01,,,garden_tree_8,,,,,garden_grass_1,water_right_01,,,,,,
,,,,,,,water_top_left_01,garden_tree_8,garden_tree_11,garden_tree_4,garden_tree_8,garden_tree_3,garden_tree_4,dirty_river_vertical_01,garden_stone,garden_tree_6,garden_tree_9,garden_stone,garden_tree_6,garden_tree_6,garden_tree_3,garden_tree_11,garden_tree_3,garden_tree_9,garden_tree_8,garden_stone,garden_grass_1,,,,,,,garden_tree_8,,,,,,,,,garden_stone,,dirty_right_01,@@,house_toilet_right,,@@,house_fridge,house_fridge,,house_bench,,,house_bench,,,house_bench,,,@@,dirty_left_01,road_curve_top_01,road_top_01,road_sewer_top_01,road_top_01,road_top_01,road_top_01,road_top_01,road_sewer_top_01,road_top_01,road_top_01,road_curve_bottom_01,,dirty_river_vertical_01,wooden_wall_01,wooden_wall_01,wooden_window_01,wooden_wall_01,wooden_wall_01,wooden_wall_01,garden_tree_4,dirty_river_vertical_01,wooden_wall_01,wooden_wall_01,wooden_window_01,wooden_wall_01,wooden_wall_01,wooden_wall_01,,,water_right_01,,,,,,
,,,,,,,,water_top_left_01,garden_tree_8,garden_stone,garden_tree_4,garden_tree_9,garden_stone,dirty_river_vertical_01,garden_stone,garden_tree_3,garden_tree_6,garden_tree_6,garden_tree_3,garden_tree_6,garden_stone,garden_tree_6,garden_tree_6,garden_tree_3,garden_tree_6,garden_tree_8,,,,garden_dirty_1,,,,,,garden_grass_2,,,,,garden_tree_6,,,,dirty_right_01,@@,@@,,@@,,,,house_table,,,house_table,,,house_table,misc_blood,,@@,dirty_left_01,road_left_01,,,,,,,,,,road_right_01,garden_tree_8,dirty_river_vertical_01,wooden_wall_01,house_stove,house_fridge,house_shink,house_wardrobe,wooden_wall_01,garden_grass_2,dirty_river_vertical_01,wooden_wall_01,house_stove,house_fridge,house_shink,house_wardrobe,wooden_wall_01,,garden_stone,water_right_01,,,,,,
,,,,,,,,water_left_01,garden_tree_4,garden_tree_8,garden_tree_3,garden_tree_3,garden_stone,dirty_river_top_right_01,dirty_river_bottom_left_01,garden_stone,garden_tree_4,garden_stone,garden_stone,garden_tree_3,garden_tree_3,garden_tree_3,garden_stone,garden_tree_8,garden_tree_3,,,,,,,,garden_tree_6,,,,garden_tree_6,,,garden_grass_1,,,garden_dirty_1,,dirty_right_01,@@,house_toilet_right,misc_blood,@@,,misc_blood,,house_bench,,,house_bench,,,house_bench,misc_blood,,@@,dirty_left_01,road_left_01,,,road_bottom_01,road_bottom_01,road_bottom_01,road_bottom_01,road_bottom_01,,,road_right_01,,dirty_river_vertical_01,wooden_window_01,,,,,wooden_window_01,,dirty_river_vertical_01,wooden_window_01,,,,,wooden_window_01,,water_top_right_01,,,,,,,
,,,,,,,,water_bottom_left_01,garden_tree_4,garden_tree_3,garden_stone,garden_tree_8,garden_tree_8,garden_stone,dirty_river_top_right_01,dirty_river_horizontal_01,dirty_river_horizontal_01,dirty_river_horizontal_01,dirty_river_horizontal_01,dirty_river_bottom_left_01,garden_tree_3,garden_tree_3,garden_tree_8,garden_grass_1,,garden_dirty_1,garden_tree_8,,,garden_tree_8,,,,,garden_tree_6,,,,,,,,garden_tree_8,,dirty_right_01,@@,@@,,door_02_close,,,,house_table,,,house_table,,,house_table,,,@@,dirty_left_01,road_left_01,,road_right_01,dirty_river_bottom_right_01,dirty_river_horizontal_01,dirty_river_horizontal_01,dirty_river_horizontal_01,dirty_river_bottom_left_01,road_left_01,,road_right_01,garden_grass_1,dirty_river_vertical_01,wooden_wall_01,,house_table,house_small_library,house_bed_left,wooden_wall_01,garden_stone,dirty_river_vertical_01,wooden_wall_01,,house_table,house_small_library,house_bed_left,wooden_wall_01,water_top_right_01,,,,,,,,
,,water_bottom_01,water_bottom_01,water_bottom_01,water_bottom_01,water_bottom_01,water_bottom_left_01,garden_grass_1,garden_grass_1,garden_grass_1,garden_tree_8,garden_stone,garden_tree_3,garden_tree_8,garden_stone,garden_stone,garden_tree_4,garden_stone,garden_stone,dirty_river_vertical_01,garden_tree_8,garden_grass_1,,,,,,,,,,,garden_dirty_1,,,,,garden_grass_1,,garden_tree_6,,garden_dirty_1,,,dirty_right_01,@@,house_toilet_right,,@@,,,,,,,,,,,,,@@,dirty_left_01,road_left_01,,road_right_01,dirty_river_vertical_01,garden_grass_2,,garden_tree_8,dirty_river_vertical_01,road_left_01,,road_right_01,,dirty_river_vertical_01,wooden_wall_01,outside_wooden_door_01_close,wooden_wall_01,wooden_window_01,wooden_wall_01,wooden_wall_01,garden_tree_4,dirty_river_vertical_01,wooden_wall_01,outside_wooden_door_01_close,wooden_wall_01,wooden_window_01,wooden_wall_01,wooden_wall_01,water_right_01,,,,,,,,
,water_bottom_left_01,,,,,,,,,garden_grass_1,,,garden_grass_1,garden_grass_1,,,garden_tree_4,,,dirty_river_vertical_01,,,,,,garden_dirty_1,garden_tree_6,,garden_tree_6,,garden_dirty_1,,garden_stone,,,,garden_grass_2,,,,,,,,dirty_right_01,@@,@@,,@@,,,,@@,window_01,@@,@@,window_01,@@,door_02_close,@@,window_01,@@,dirty_left_01,road_left_01,,road_right_01,dirty_river_vertical_01,,garden_tree_6,,dirty_river_vertical_01,road_left_01,,road_right_01,,dirty_river_top_right_01,dirty_river_horizontal_01,dirty_river_horizontal_top_01,dirty_river_horizontal_01,dirty_river_horizontal_01,dirty_river_horizontal_01,dirty_river_horizontal_01,dirty_river_horizontal_bottom_01,dirty_river_horizontal_top_01,dirty_river_horizontal_01,dirty_river_top_left_01,,garden_grass_1,,,water_right_01,,,,,,,,
water_bottom_left_01,,,garden_grass_1,,misc_blood,,garden_grass_3,,,garden_dirty_1,,,,,garden_grass_3,,,,,dirty_river_vertical_01,garden_grass_3,,,garden_grass_1,,,,,,,,,,garden_grass_3,,,,,garden_dirty_1,,,garden_grass_3,,,dirty_right_01,@@,house_shink,,@@,,crate,crate,@@,dirty_01,dirty_bottom_01,dirty_bottom_01,dirty_bottom_01,dirty_bottom_01,dirty_bottom_01,dirty_bottom_01,dirty_bottom_01,dirty_bottom_01,dirty_bottom_left_01,road_left_01,,road_right_01,dirty_river_vertical_01,garden_tree_6,,garden_dirty_1,dirty_river_vertical_01,road_left_01,,road_right_01,,garden_tree_8,,,garden_grass_1,,,garden_tree_8,dirty_river_vertical_01,,,garden_stone,,garden_tree_8,garden_tree_8,,water_right_01,,,,,,,,
,garden_stone,,,garden_grass_3,,,,,,,,garden_grass_3,,,,,,,garden_grass_3,dirty_river_top_right_01,dirty_river_bottom_left_01,,,,,wooden_wall_01,wooden_window_01,wooden_wall_01,wooden_wall_01,wooden_wall_01,wooden_wall_01,,,,,,garden_stone,,,garden_tree_6,,,,,dirty_right_01,@@,@@,@@,@@,door_02_close,@@,@@,@@,dirty_left_01,road_curve_top_01,road_top_01,road_top_01,road_top_01,road_top_01,road_top_01,road_top_01,road_top_01,road_top_01,,,road_right_01,dirty_river_vertical_01,garden_grass_1,garden_tree_8,,dirty_river_vertical_01,road_left_01,,road_right_01,garden_stone,,,garden_grass_1,,garden_tree_8,,,dirty_river_vertical_01,,,,garden_grass_3,,,,water_right_01,,,,,,,,
,garden_dirty_1,,garden_tree_4,,,,garden_dirty_2,,garden_tree_8,,,,,garden_grass_1,,garden_tree_8,,,,,dirty_river_vertical_01,,,,crate,wooden_wall_01,house_stove,house_fridge,house_shink,house_wardrobe,wooden_wall_01,,,,,,,,,,garden_grass_1,,,,dirty_right_01,@@,house_fridge,,misc_blood,,,house_fridge,@@,dirty_left_01,road_left_01,,,,,,,,,,,road_right_01,dirty_river_vertical_01,,garden_stone,garden_grass_2,dirty_river_vertical_01,road_left_01,,,road_top_01,road_top_01,road_top_01,road_top_01,road_top_01,road_top_01,road_top_01,road_top_01,road_top_01,road_curve_bottom_01,,garden_tree_8,,garden_grass_3,garden_tree_8,,water_right_01,,,,,,,,
,,,,,garden_tree_8,,,,misc_blood,,garden_grass_1,,,,,,,,,,dirty_river_vertical_01,garden_grass_1,,garden_stone,crate,wooden_wall_01,,,,,wooden_window_01,,garden_stone,,,garden_grass_1,,,,,,,,,dirty_right_01,@@,house_shink,house_stove,house_cupboard_01,house_stove,house_cupboard_01,house_stove,@@,dirty_left_01,road_left_01,,,road_bottom_01,road_bottom_01,road_bottom_01,road_bottom_01,road_bottom_01,road_bottom_01,road_bottom_01,road_bottom_01,road_curve_right_01,dirty_river_vertical_01,,garden_dirty_1,,dirty_river_vertical_01,road_left_01,,,,,,,,,,,,road_right_01,garden_stone,,,,dirty_top_right_01,water_top_right_01,,,,,,,,,
garden_dirty_1,garden_tree_8,,,,,,garden_dirty_1,,,,,,garden_tree_8,,garden_dirty_1,,garden_grass_3,,,garden_tree_6,dirty_river_top_right_01,dirty_river_horizontal_01,dirty_river_horizontal_01,dirty_river_horizontal_01,dirty_river_bottom_left_01,wooden_wall_01,,house_table,house_small_library,house_bed_left,wooden_wall_01,,,garden_grass_3,,,,,garden_grass_1,,,,,garden_grass_2,dirty_right_01,@@,@@,window_01,@@,window_01,@@,@@,@@,dirty_left_01,road_left_01,,road_right_01,dirty_river_bottom_right_01,dirty_river_horizontal_01,dirty_river_horizontal_01,dirty_river_horizontal_01,dirty_river_horizontal_01,dirty_river_horizontal_01,dirty_river_horizontal_01,dirty_river_horizontal_01,dirty_river_horizontal_01,dirty_river_top_left_01,garden_grass_2,crate,crate,dirty_river_vertical_01,road_left_01,,,road_bottom_01,road_bottom_01,road_bottom_01,road_bottom_01,road_bottom_01,road_bottom_01,road_bottom_01,road_bottom_01,road_bottom_01,road_curve_right_01,,,garden_tree_8,,dirty_right_01,water_right_01,,,,,,,,,
,garden_grass_1,,garden_grass_3,,garden_dirty_1,,,garden_tree_8,,garden_stone,garden_grass_1,,,,garden_stone,garden_tree_8,,,,,,garden_grass_3,,,dirty_river_vertical_01,wooden_wall_01,outside_wooden_door_01_close,wooden_wall_01,wooden_wall_01,wooden_window_01,wooden_wall_01,,,,,garden_tree_8,,,,garden_grass_2,,garden_grass_2,,,dirty_bottom_right_01,dirty_bottom_01,dirty_bottom_01,dirty_bottom_01,dirty_bottom_01,dirty_bottom_01,dirty_bottom_01,dirty_bottom_01,dirty_bottom_01,dirty_bottom_left_01,road_left_01,,road_right_01,dirty_river_vertical_01,@@,@@,window_02,@@,@@,@@,@@,@@,window_02,@@,@@,@@,dirty_river_vertical_01,road_left_01,,road_right_01,dirty_top_right_01,dirty_top_01,dirty_top_01,dirty_top_01,dirty_top_01,dirty_top_01,dirty_top_01,dirty_top_01,dirty_top_01,dirty_top_left_01,garden_grass_3,,,dirty_top_right_01,,water_right_01,,,,,,,,,
,,,,,,garden_grass_1,,,,,,,garden_grass_1,,,,,,,,,,,,dirty_river_vertical_01,,dirty_river_vertical_01,,,,,,,,,,,misc_blood,,,wooden_wall_01,wooden_wall_01,wooden_wall_01,wooden_wall_01,wooden_wall_01,wooden_wall_01,wooden_wall_01,dirty_river_bottom_right_01,dirty_river_horizontal_01,dirty_river_horizontal_01,dirty_river_horizontal_01,dirty_river_horizontal_01,dirty_river_horizontal_01,dirty_river_bottom_left_01,road_left_01,,road_right_01,dirty_river_vertical_01,@@,house_stove,house_shink,house_fridge,house_cupboard_01,@@,house_library,house_library,house_table,,house_small_library,@@,dirty_river_vertical_01,road_left_01,,road_right_01,dirty_right_01,@@,@@,@@,@@,@@,@@,@@,@@,dirty_left_01,,,dirty_top_right_01,,,water_right_01,,,,,,,,,
